DMA1_pat,DMA2_pat,DMA3_pat,DMA4_pat,DMA5_pat
0.373704273,0.335569653,0.322626936,0.340130697,0.357004293
0.373044877,0.357238402,0.341644385,0.338257109,0.380717358
0.391765943,0.413137809,0.438942516,0.410070525,0.420922649
0.503284522,0.522307351,0.52665269,0.432393361,0.512564587
0.596870433,0.695648842,0.674767215,0.669522076,0.639427684
0.658730996,0.770377537,0.72878582,0.753794829,0.755314223
0.752677043,0.739507135,0.700194985,0.724178257,0.721834898
0.645923345,0.619128945,0.679659764,0.609778782,0.639976994
0.653878512,0.591346538,0.609366528,0.602619263,0.611467529
0.531285865,0.631921104,0.607021184,0.611489096,0.513383991
0.489824248,0.600534619,0.518283969,0.602067478,0.593129236
0.565130599,0.519384696,0.508227053,0.464583536,0.556381746
0.5771048,0.507438262,0.582153029,0.527965644,0.565985217
0.575011571,0.534957217,0.545846838,0.547283898,0.513629485
0.588818907,0.61827708,0.525023285,0.537057571,0.610396308
0.591535883,0.675320081,0.609601506,0.54424222,0.570807999
0.561512499,0.613885014,0.573742761,0.596215309,0.579389414
0.567119324,0.598146135,0.532880092,0.493022628,0.545074635
0.548306568,0.516509057,0.561309616,0.483192287,0.579860016
0.446819046,0.49535249,0.530749073,0.428390268,0.510896255
0.453057681,0.38665799,0.495320642,0.425141002,0.41179104
0.500827432,0.46621119,0.566899631,0.519358532,0.55524044
0.481960337,0.452777973,0.477985796,0.409015686,0.471671714
0.392834297,0.315693548,0.362656374,0.346746519,0.373216299
0.338927028,0.326860291,0.334176098,0.325717116,0.340808519
0.358090496,0.364034811,0.388576349,0.376216686,0.350956564
0.405143328,0.385391531,0.400139297,0.370092136,0.434047177
0.510677953,0.496849511,0.575148229,0.518064709,0.535704235
0.705555447,0.612757833,0.659272489,0.674298017,0.716707038
0.762559523,0.754608003,0.801854146,0.680938658,0.757176955
0.781783322,0.736435314,0.80959969,0.681916029,0.75130598
0.678125416,0.678476985,0.711531623,0.619027751,0.608890097
0.637269819,0.676401645,0.567608547,0.542205968,0.620186628
0.662744055,0.675107953,0.564394502,0.557346688,0.601282165
0.599056378,0.614244909,0.5573578,0.631146615,0.614286942
0.507602635,0.543533088,0.50881173,0.530295234,0.478526343
0.551967222,0.571966416,0.508392126,0.485341236,0.474564624
0.49445722,0.471375806,0.481044839,0.501631523,0.508722554
0.510345524,0.549549894,0.5674104,0.539009994,0.571220458
0.554706293,0.550286161,0.5595508,0.548963515,0.606042349
0.583811799,0.566498657,0.571901818,0.53243121,0.538960396
0.538375748,0.566644968,0.531970506,0.541185044,0.52956106
0.490050766,0.48351141,0.456527613,0.518807476,0.512139245
0.514716833,0.451629944,0.419039368,0.430322839,0.497807214
0.433611967,0.453464191,0.432841539,0.386186839,0.430370525
0.473061593,0.469306213,0.450726904,0.495029639,0.468466163
0.459552872,0.475239882,0.445600948,0.437345368,0.433666078
0.342122391,0.372192827,0.325460856,0.33958088,0.321038523
0.343299567,0.359774173,0.325927248,0.338754011,0.308661486
0.378963215,0.329198685,0.35885042,0.391309682,0.347332351
0.410916601,0.405292027,0.429339947,0.386735088,0.41376726
0.450712659,0.494859543,0.506577738,0.49513429,0.555959656
0.652057684,0.634938463,0.650401092,0.614789275,0.658708543
0.765935483,0.736430423,0.801891169,0.709154999,0.79529901
0.770666457,0.810709939,0.690618641,0.703463878,0.787353864
0.626784612,0.725950293,0.626125178,0.642447847,0.684257099
0.609253877,0.582996719,0.647824362,0.559701822,0.664240176
0.639461111,0.555367289,0.650226556,0.587145211,0.640542544
0.610580627,0.575403829,0.593257243,0.523601456,0.650116831
0.487724091,0.514078753,0.553470635,0.509138454,0.564698393
0.510759583,0.500664575,0.499535603,0.510377634,0.607192077
0.59444899,0.528935288,0.486451118,0.48819059,0.505766578
0.557479068,0.521161114,0.53603356,0.551379328,0.560546654
0.569357343,0.542439202,0.563516361,0.543709244,0.561493894
0.629153234,0.644119882,0.559627402,0.553248549,0.614038079
0.598015361,0.603158278,0.519264578,0.532829163,0.581509021
0.584881217,0.472997795,0.462032281,0.502379725,0.585876757
0.453432211,0.446456042,0.428180435,0.455563148,0.444698336
0.441172997,0.412066824,0.449303528,0.443531446,0.36213074
0.514207533,0.471799684,0.391323379,0.454021791,0.502161695
0.446203207,0.461596285,0.432858472,0.449659824,0.42900127
0.375815028,0.368641521,0.33746461,0.373926277,0.355907214
0.323384164,0.311551333,0.34380719,0.318832173,0.313899647
0.405155639,0.333395064,0.341127389,0.356955657,0.351552931
0.446616669,0.427152907,0.393359852,0.399128745,0.417810782
0.540124176,0.582871411,0.519673135,0.510975375,0.54933123
0.637432856,0.700051864,0.594214053,0.684758021,0.598890478
0.728525881,0.78794912,0.790632866,0.709155033,0.730892229
0.721028679,0.684687765,0.750244674,0.719341759,0.740566573
0.696656577,0.659281155,0.677074743,0.663549789,0.690520211
0.637942017,0.637623265,0.598465501,0.594969304,0.619786655
0.632673705,0.540612908,0.553424457,0.544917032,0.641076179
0.580924705,0.554381868,0.57571872,0.546506421,0.518642607
0.471018591,0.518984441,0.527198141,0.551025766,0.469456624
0.526065631,0.499430666,0.514555929,0.462309916,0.492726678
0.579866611,0.525494565,0.482187258,0.518298363,0.516291362
0.568420514,0.542501104,0.576944786,0.531982291,0.523508537
0.613770171,0.62336024,0.588841116,0.586514902,0.530372468
0.605659645,0.585925155,0.53950332,0.627614035,0.619220405
0.540424675,0.532899447,0.508501229,0.545064607,0.501176979
0.482103585,0.552105615,0.519381964,0.522531713,0.501746912
0.471792721,0.503499869,0.468541139,0.481919893,0.490465998
0.443486476,0.388748008,0.399550359,0.420990041,0.42472295
0.510126052,0.500999139,0.490059446,0.496873437,0.47547289
0.449599697,0.434926178,0.436060296,0.444624955,0.458226575
0.347744964,0.394979721,0.350826915,0.362339641,0.343058976
0.348670406,0.342569996,0.326761927,0.322069543,0.395847276
0.359345674,0.351198079,0.310856636,0.352670588,0.334152867
0.397728495,0.419488777,0.405198353,0.409488682,0.421486641
0.547710889,0.569718734,0.571602914,0.489957685,0.561200675
0.679042857,0.714285029,0.739433524,0.6151266,0.656163816
0.725885538,0.720880929,0.706031728,0.742454912,0.740553691
0.732895086,0.719096158,0.709676068,0.717406175,0.818785159
0.687973483,0.687323126,0.723251284,0.719256663,0.676574425
0.577884918,0.643705489,0.628694606,0.638226385,0.567856911
0.519531013,0.671124431,0.576944721,0.598539149,0.583196171
0.549737083,0.596692458,0.632443629,0.59317539,0.602683065
0.511793328,0.484820818,0.519135807,0.530088331,0.580858069
0.4878201,0.530969739,0.529482,0.485395335,0.528731391
0.54214426,0.585327712,0.557748184,0.510440608,0.51775819
0.523098156,0.573832932,0.51195971,0.574751343,0.531625057
0.595043847,0.568610984,0.525083306,0.564661125,0.612005695
0.57869305,0.594674036,0.588150114,0.638452788,0.531362432
0.619385791,0.53999559,0.590911146,0.494772519,0.544334739
0.525865262,0.557581018,0.471713954,0.49210139,0.502995728
0.462312434,0.460345346,0.442763098,0.441550975,0.466979869
0.454476861,0.391477278,0.41217175,0.429523175,0.387604997
0.537380392,0.45158399,0.556029812,0.470155833,0.462680715
0.428451899,0.449277731,0.439958124,0.417780034,0.422283763
0.35800881,0.335948159,0.351733453,0.327651487,0.362684551
0.359036557,0.348199516,0.35400575,0.342075774,0.368342812
0.370800572,0.348818478,0.360231153,0.374993677,0.34310577
0.426381299,0.386920935,0.382755103,0.425280545,0.446940517
0.485889365,0.5403621,0.501722137,0.564167881,0.585838265
0.645343609,0.62650572,0.757758771,0.674639578,0.6964158
0.792904267,0.71715492,0.725841854,0.741137866,0.798212249
0.774765218,0.804152217,0.754945893,0.717867712,0.749141707
0.665774984,0.679983238,0.709066558,0.63896097,0.697380232
0.633062255,0.689579306,0.58678792,0.649271777,0.676264622
0.591401701,0.600411865,0.605005424,0.567219193,0.541341171
0.542293468,0.647660481,0.56766721,0.603465538,0.628856542
0.485406474,0.524767313,0.532021698,0.468179114,0.468388771
0.553195113,0.508048092,0.535515436,0.493481574,0.483279502
0.566400472,0.552925523,0.520785707,0.503227275,0.547645489
0.548572066,0.611546598,0.570350066,0.557808809,0.555805206
0.586390687,0.633803392,0.545103103,0.560495102,0.602987016
0.547056337,0.626455143,0.600620301,0.579168681,0.548377065
0.586081175,0.649477244,0.555615203,0.591049169,0.513590453
0.587237498,0.548723166,0.475860734,0.496467532,0.522744947
0.53222599,0.50681929,0.479896878,0.486158327,0.474803022
0.372349421,0.443613758,0.386064273,0.400683868,0.460961707
0.4575864,0.410216516,0.421170845,0.468684669,0.53385796
0.456682608,0.438872325,0.435303364,0.432287338,0.454140418
0.376235523,0.365987884,0.322936238,0.349880427,0.347664562
0.341022458,0.362317748,0.360979346,0.370836049,0.318117732
0.335618748,0.39934937,0.345814332,0.347051639,0.361491401
0.420331903,0.433179741,0.425322916,0.418726679,0.487846564
0.499417726,0.529624143,0.526966372,0.523880211,0.507030514
0.625088812,0.615747009,0.649063791,0.660899491,0.645944013
0.792031917,0.74072286,0.73837511,0.763261936,0.699295269
0.777529063,0.706103045,0.705939453,0.647752593,0.694732089
0.690779967,0.66511419,0.650244558,0.566048598,0.671414225
0.593574045,0.570867781,0.607479416,0.609589979,0.587141716
0.577866724,0.593194781,0.548311057,0.522032329,0.575622672
0.589982245,0.616296235,0.528755383,0.597029677,0.552029237
0.46006465,0.613789136,0.528018624,0.500398069,0.529171921
0.534300996,0.56980297,0.504995497,0.437346584,0.506009999
0.53008678,0.519567171,0.524950751,0.492011911,0.507225058
0.576272533,0.614745221,0.513993078,0.543592757,0.557700657
0.613049436,0.582777807,0.501801163,0.511752681,0.533643406
0.601078804,0.581318153,0.58709346,0.532094077,0.582539408
0.608686716,0.553755822,0.576913115,0.495016183,0.540884864
0.618213877,0.498221473,0.600237647,0.562144757,0.488391047
0.466831082,0.455808042,0.46748852,0.446976871,0.488001012
0.472584287,0.409972881,0.410634002,0.452411186,0.45278387
0.485069437,0.486935399,0.533935239,0.503357561,0.508041754
0.400168672,0.451598385,0.47950381,0.475149978,0.4988776
0.36264786,0.378931458,0.354876149,0.350995764,0.34162038
0.33061321,0.352857505,0.360155719,0.340328186,0.357031034
0.352911379,0.418839175,0.333114102,0.374857911,0.387344939
0.417452416,0.419956549,0.390877699,0.392536851,0.432290825
0.514019926,0.60067371,0.49479932,0.488018857,0.545452078
0.777749418,0.741621744,0.646982599,0.627257288,0.655642197
0.70717745,0.764513149,0.793477376,0.678224095,0.739865692
0.676093955,0.733159963,0.789778881,0.694564073,0.732569273
0.712666985,0.639884308,0.634498838,0.704004227,0.650409378
0.591754547,0.656295956,0.676674454,0.59809197,0.630049532
0.580557009,0.584027491,0.564304861,0.573867869,0.589935218
0.499912719,0.541911133,0.602501465,0.523141129,0.593827683
0.507101531,0.5150677,0.559678113,0.553997364,0.575668986
0.552783434,0.558333694,0.486945448,0.476003821,0.486433713
0.565542813,0.527826273,0.583745792,0.498843498,0.538377495
0.562519719,0.605212817,0.502124053,0.548072165,0.585968143
0.615957448,0.549808256,0.539698757,0.555205443,0.512122501
0.558467954,0.592106898,0.557608685,0.560848946,0.549395729
0.535440828,0.539646691,0.604918525,0.563491128,0.570574824
0.504328324,0.504684963,0.549454486,0.509402719,0.521570601
0.507519638,0.440719044,0.483516794,0.484076197,0.455664614
0.403924499,0.370539946,0.412779698,0.416331968,0.469764908
0.518351976,0.435917719,0.47636819,0.464746235,0.503920445
0.486933136,0.433174522,0.479070831,0.388795771,0.478968952
0.354911284,0.331998182,0.337597262,0.32903448,0.370939525
0.331208623,0.350546847,0.354331723,0.345792549,0.32080109
0.357782953,0.369990927,0.379686441,0.375601045,0.370082703
0.467495094,0.418726074,0.446741514,0.426792712,0.39092312
0.493898923,0.5592182,0.539703639,0.530175949,0.590217578
0.685992754,0.732756224,0.631428517,0.622011866,0.700434032
0.723239133,0.774813137,0.733795136,0.724040378,0.698944646
0.754661625,0.747794468,0.708885478,0.740629539,0.759515607
0.786911403,0.717352054,0.776817859,0.648934406,0.711357764
0.676708813,0.653174502,0.713421453,0.551383945,0.665591763
0.60378719,0.578852532,0.603951885,0.54058139,0.586519847
0.629585155,0.558083669,0.599997715,0.558462046,0.607324072
0.551144156,0.504135209,0.525309126,0.557396795,0.532900551
0.590196053,0.511450573,0.50319234,0.51173528,0.461860361
0.576464169,0.608662833,0.483918807,0.547249691,0.546528225
0.596462496,0.636449025,0.463222782,0.546255595,0.543133314
0.593310738,0.632179574,0.56131289,0.620840727,0.645678332
0.604646639,0.553206519,0.556607374,0.583641091,0.652132904
0.599318719,0.568478036,0.549914078,0.529251331,0.599496786
0.538966822,0.495318272,0.515245968,0.526865317,0.448242542
0.482653921,0.478473314,0.486405809,0.523745576,0.5089005
0.417566673,0.360735442,0.392368115,0.465790996,0.444289187
0.510345617,0.476147775,0.495285436,0.436177358,0.594349884
0.484554829,0.401351165,0.480613493,0.41609716,0.489481195
0.36853644,0.36286574,0.387503372,0.326585104,0.364235308
0.348659487,0.328673711,0.313473948,0.339038031,0.318101271
0.385823554,0.360616683,0.354737477,0.359086309,0.366157086
0.365622576,0.419117834,0.41790252,0.398656564,0.420701399
0.513999565,0.534251993,0.578178803,0.517117725,0.492593084
0.644192643,0.707991803,0.603032327,0.710880386,0.666432036
0.671091473,0.743893123,0.757846939,0.671941499,0.714838359
0.674717145,0.71365677,0.733662177,0.705377003,0.776807379
0.602321321,0.635598758,0.612433974,0.650409464,0.648278067
0.594066366,0.534863737,0.571756893,0.55517534,0.599404145
0.544573188,0.576795751,0.641580149,0.620033227,0.60076899
0.585771479,0.532921948,0.643625851,0.618779088,0.550970342
0.459438481,0.502758644,0.497808015,0.523268837,0.450458415
0.485480601,0.56728452,0.519129568,0.457520165,0.478745452
0.54684658,0.499901779,0.434544248,0.515099045,0.578267723
0.596506161,0.551960109,0.530352903,0.498928795,0.547997598
0.59547086,0.576486023,0.541322881,0.567816796,0.543462061
0.616157972,0.584579102,0.593102658,0.572734634,0.581155675
0.59453631,0.657869667,0.614423798,0.514616703,0.561975319
0.512135478,0.53607754,0.523184528,0.520536812,0.57620319
0.485762547,0.46387446,0.493218509,0.476152358,0.510717857
0.447304441,0.433318252,0.415737477,0.411748425,0.423395838
0.464755721,0.487270453,0.484856253,0.532911041,0.440453957
0.415217266,0.425786733,0.477132476,0.477076877,0.456907588
0.364870569,0.348596655,0.366630235,0.365261513,0.384027635
0.325919769,0.328051354,0.371586,0.352862016,0.3364626
0.365350134,0.363282211,0.382088606,0.347053403,0.36628145
0.426172687,0.451701653,0.465072577,0.449677739,0.396106505
0.482310745,0.481809748,0.55578267,0.500995806,0.556828599
0.646536787,0.65837624,0.732002889,0.583136466,0.594313148
0.695420401,0.806611385,0.702695463,0.66407779,0.704704307
0.781664799,0.817334823,0.833865154,0.736183153,0.746906815
0.68280881,0.705370168,0.695868833,0.630230175,0.682292322
0.603288839,0.582845369,0.70207726,0.624452859,0.642035927
0.605646251,0.612100077,0.609898387,0.58987385,0.558246113
0.550729133,0.563250833,0.562136764,0.54744302,0.569568476
0.556603569,0.514040663,0.499422887,0.4776096,0.543220837
0.519781117,0.501278056,0.489778053,0.48854547,0.464586607
0.502967615,0.587907419,0.461990272,0.527504091,0.508198251
0.537168717,0.572248982,0.478371756,0.588721928,0.607809923
0.623427121,0.592617498,0.53837242,0.562116114,0.583071806
0.595781789,0.571228232,0.524703331,0.552796897,0.551017024
0.614614938,0.60483432,0.500815009,0.568173924,0.545518352
0.515790203,0.552286687,0.483710681,0.558735509,0.455574133
0.464340467,0.471808105,0.477549382,0.469836195,0.440430029
0.39695993,0.392702964,0.424509465,0.404569632,0.452497072
0.558221702,0.447759997,0.401081388,0.445876933,0.458451428
0.394541678,0.402620861,0.468044319,0.430719562,0.487572075
0.320671827,0.320318789,0.331155114,0.344617775,0.382556953
0.343781712,0.326670297,0.322412058,0.314562183,0.363666184
0.353839312,0.400998054,0.363036907,0.37903436,0.382098856
0.368585247,0.439598192,0.375906523,0.415160826,0.419337338
0.495762413,0.566289209,0.487874871,0.515282121,0.552092164
0.646415965,0.711149611,0.668362832,0.648736147,0.715425508
0.762136703,0.791454255,0.807300934,0.736440549,0.77060191
0.755107901,0.695605397,0.676332462,0.703364052,0.765168055
0.684622829,0.696144078,0.732043515,0.699381509,0.753974361
0.590204595,0.617049847,0.582130735,0.630374762,0.645008272
0.55171551,0.597416888,0.649331147,0.574668044,0.614223085
0.570456141,0.622817223,0.551613531,0.536317842,0.563117718
0.486674696,0.515035137,0.518569275,0.529292365,0.5181788
0.521140743,0.507488105,0.490377788,0.495408144,0.560717856
0.508823373,0.607554684,0.521923362,0.554869442,0.571710847
0.53596067,0.650309185,0.513497188,0.497703311,0.58233798
0.599352382,0.589418216,0.513981055,0.527740845,0.5850248
0.620165449,0.575922315,0.563260198,0.560457934,0.587905258
0.577671674,0.578859753,0.545207918,0.554678802,0.560730802
0.505858193,0.505590782,0.465472576,0.498487042,0.505001331
0.500131998,0.509483231,0.529378255,0.498625985,0.459605889
0.394919906,0.431484517,0.393106814,0.430182795,0.397662286
0.439053515,0.519092514,0.495329569,0.53854765,0.488976246
0.400258851,0.420368234,0.482441472,0.50819859,0.468115664
0.345262691,0.329279684,0.314638567,0.328763989,0.337870649
0.376579221,0.32483968,0.343729582,0.330804584,0.333775425
0.396359744,0.361330491,0.351098375,0.345587754,0.370592773
0.45564842,0.377117844,0.395021947,0.400410544,0.412347811
0.548407239,0.54718266,0.534987453,0.519188672,0.504646395
0.677522856,0.686415757,0.605513146,0.653745402,0.712090278
0.705983453,0.689211035,0.736437687,0.708610595,0.659039692
0.720667958,0.715211181,0.699392563,0.65963848,0.731722809
0.696900678,0.690120951,0.647082061,0.578902933,0.665646396
0.637630148,0.576799911,0.571177231,0.504373702,0.628768287
0.592228985,0.577015087,0.567396244,0.554140246,0.611897088
0.499547715,0.592482799,0.538722528,0.562067307,0.550860116
0.537370073,0.492497177,0.485079629,0.517422719,0.488372402
0.634646719,0.556633729,0.514186819,0.531434667,0.551596409
0.530509662,0.51962499,0.576253151,0.549270235,0.596150371
0.537193265,0.553294182,0.496530769,0.512651128,0.575024391
0.49246819,0.530614687,0.564403826,0.594087108,0.559662279
0.516154397,0.607381977,0.560327993,0.607656749,0.557451649
0.590623466,0.582960552,0.554020446,0.562182112,0.528016314
0.498219409,0.511112499,0.456567403,0.470810099,0.50477828
0.473836968,0.481239132,0.514185148,0.408458642,0.443678188
0.4408332,0.432813737,0.427675626,0.385063834,0.399781953
0.443937537,0.465040358,0.447822126,0.442250191,0.455303729
0.421872481,0.436868993,0.407410793,0.468338777,0.416531938
0.350527077,0.363423616,0.339166347,0.348415479,0.354865937
0.348674506,0.333111685,0.366436365,0.361688985,0.349386055
0.424201984,0.37099217,0.358823898,0.38381128,0.402068033
0.430895801,0.4034183,0.392237382,0.37207957,0.454956345
0.480105753,0.514360367,0.511236022,0.514919488,0.522568045
0.634625835,0.613810862,0.673257157,0.634454083,0.703172523
0.677940501,0.760611239,0.728195781,0.722134488,0.740113848
0.790688947,0.743683058,0.708903229,0.747892316,0.632589692
0.693145959,0.768377214,0.69843173,0.716807462,0.70698661
0.633322781,0.599215766,0.651159668,0.640929543,0.664290211
0.599000067,0.5931736,0.520264111,0.619733448,0.569618904
0.638463668,0.576196725,0.574685043,0.546620666,0.599261797
0.551735406,0.54924969,0.475099821,0.553465743,0.563687789
0.577306021,0.573721869,0.511191436,0.551583548,0.511850289
0.53510409,0.505216494,0.480759397,0.558894635,0.488825281
0.573472091,0.57031767,0.51136131,0.539092289,0.543152349
0.521876019,0.615795776,0.54026238,0.547130465,0.626455383
0.589046765,0.586325196,0.556245202,0.527103332,0.57830949
0.573300035,0.501888194,0.518870984,0.542282514,0.581415982
0.552692893,0.499268258,0.566831427,0.531505148,0.481139756
0.492223693,0.496562755,0.471883923,0.488882548,0.522494873
0.448669723,0.423665624,0.44135458,0.414832034,0.411295405
0.510755921,0.462733951,0.480520863,0.505995708,0.517732605
0.492468323,0.487189157,0.481858153,0.488662611,0.478749322
0.337609385,0.353848785,0.378118646,0.360710006,0.372152073
0.329446977,0.327357073,0.372843671,0.360617613,0.372729988
0.365472784,0.409920917,0.348507794,0.357343373,0.440383981
0.404167521,0.439811745,0.424333934,0.393102708,0.427894628
0.499810172,0.510434644,0.534437294,0.499466567,0.534189764
0.697823742,0.626020316,0.74023129,0.669903279,0.775200217
0.72537921,0.770411946,0.748869756,0.655297245,0.687026723
0.790031021,0.67538959,0.716500089,0.58427643,0.729039237
0.732272879,0.587775041,0.679371296,0.605842606,0.664084759
0.607299932,0.589976903,0.605876453,0.621947184,0.652109427
0.582013855,0.58778763,0.563805896,0.622291386,0.629774782
0.534370781,0.590037831,0.587286904,0.608555517,0.585577071
0.567436069,0.511150726,0.532784434,0.496076967,0.490121809
0.465937877,0.535577704,0.528625835,0.590703703,0.525469741
0.501756736,0.571304384,0.504326231,0.492562783,0.540181424
0.577871039,0.560192348,0.51751898,0.532203769,0.433700812
0.589388992,0.59563613,0.556143567,0.540136953,0.61452032
0.527137929,0.505300301,0.520353925,0.517116933,0.545613941
0.602574913,0.54593665,0.510862887,0.509604922,0.556964269
0.499962046,0.443556747,0.515339,0.448963084,0.493228177
0.50843793,0.47386601,0.466545848,0.499729388,0.432224226
0.430130994,0.452400599,0.458033881,0.547453356,0.423603405
0.513637645,0.434645833,0.565418221,0.567548276,0.467312529
0.4644498,0.469576949,0.430768607,0.461186003,0.43288336
0.349674344,0.343932284,0.349318446,0.343480452,0.34771892
0.374151503,0.350587522,0.349996281,0.344844877,0.385493254
0.392940352,0.374302024,0.371897054,0.368089066,0.333750014
0.377028477,0.387373394,0.383870996,0.411817474,0.383464709
0.50545914,0.544405494,0.474200839,0.566415159,0.519312041
0.689648183,0.662603408,0.678985588,0.600553246,0.63158821
0.763792203,0.771816806,0.72805276,0.699814356,0.790013959
0.776509195,0.686240775,0.743743488,0.579694658,0.794694699
0.645363558,0.731267058,0.704401899,0.652707952,0.851358334
0.684477894,0.603895974,0.622909179,0.578744094,0.63117396
0.610444703,0.581961744,0.618707119,0.556427797,0.558645934
0.667757111,0.580121852,0.559082446,0.587887317,0.573146495
0.539018384,0.578987549,0.553846611,0.508823536,0.575020556
0.546861376,0.572227682,0.518901111,0.544422271,0.469738725
0.524163508,0.547688884,0.5005138,0.510527773,0.477558638
0.528890525,0.547907008,0.524806727,0.546136976,0.527566879
0.616726802,0.601976804,0.530247441,0.51490142,0.622302567
0.587555919,0.575987304,0.560957206,0.594945848,0.569150341
0.564192757,0.59155809,0.550208999,0.499304523,0.578788741
0.519703285,0.569277351,0.51631131,0.56538927,0.596867363
0.467222771,0.465573207,0.547404459,0.481479528,0.525078865
0.414382602,0.451460562,0.504389516,0.41889219,0.386121079
0.450586269,0.502546971,0.447420423,0.439705999,0.511358742
0.431903961,0.483386332,0.412018691,0.418618763,0.452084675
0.360752189,0.365352614,0.372737274,0.34910492,0.390589383
0.368628116,0.346398607,0.352430505,0.331166412,0.378790512
0.361872374,0.343706583,0.373613677,0.362126288,0.393783333
0.445117976,0.400252924,0.418899038,0.405839707,0.415506087
0.534315517,0.55944706,0.53309935,0.576392457,0.547339408
0.665403528,0.775999511,0.676825379,0.685079127,0.657980563
0.691826775,0.729312065,0.806493039,0.705425624,0.827614837
0.697572893,0.76722805,0.735890204,0.71019582,0.654968337
0.64360408,0.692143465,0.66648536,0.696836745,0.689729847
0.596648315,0.594223113,0.612031475,0.610837234,0.643611171
0.548931444,0.613306099,0.627738759,0.560515452,0.609861635
0.562266658,0.590207222,0.592541464,0.51112213,0.544073536
0.53819206,0.548561168,0.552458551,0.473627554,0.516643706
0.501690271,0.485336479,0.525962661,0.542238791,0.475817734
0.502061331,0.509612536,0.544288762,0.475255518,0.517746272
0.542627377,0.533623702,0.544988355,0.482828721,0.541357175
0.510118688,0.49882531,0.535134794,0.486092627,0.495274805
0.544431934,0.564084859,0.566723639,0.539934453,0.542089329
0.552713116,0.534175934,0.513128752,0.580985996,0.552148704
0.534407977,0.504896385,0.490242565,0.504821026,0.482726776
0.471112408,0.499978299,0.478797932,0.428431217,0.429373365
0.421222871,0.412353212,0.398991834,0.436371259,0.399894543
0.538612498,0.503150365,0.473095578,0.612092302,0.494186107
0.494352549,0.469618757,0.476999187,0.491278351,0.430286816
0.337741755,0.338317781,0.372727427,0.333165903,0.35263074
0.358358808,0.341925316,0.338359802,0.320510247,0.320394658
0.373962195,0.369189347,0.3422487,0.31808603,0.352508317
0.401992911,0.454257251,0.432244305,0.426760489,0.398038312
0.478379155,0.521922604,0.510998265,0.460060614,0.523625428
0.731888867,0.656315707,0.626799782,0.609218153,0.725312157
0.707270204,0.788812772,0.746256673,0.687774507,0.704675809
0.718228311,0.771595883,0.691178848,0.716141302,0.664188945
0.67602702,0.74476202,0.625477808,0.620350104,0.675466993
0.618387056,0.744138192,0.59837517,0.57894168,0.686722828
0.566480895,0.641000697,0.623194875,0.600793351,0.570518788
0.597629717,0.583491128,0.553827648,0.551412025,0.544341828
0.490916368,0.492681158,0.568272631,0.5094136,0.492184677
0.54900146,0.474764248,0.521627582,0.53733551,0.503518011
0.478547904,0.486757415,0.525060123,0.555159342,0.467645373
0.561666989,0.562164512,0.521446897,0.529494156,0.548690509
0.521903367,0.572900799,0.58106281,0.597486295,0.581355515
0.596613403,0.654860883,0.599049091,0.562907898,0.560549593
0.595127923,0.589263633,0.580920072,0.524109909,0.517938599
0.547625097,0.504122544,0.522799274,0.521019967,0.522138899
0.448211834,0.498686424,0.460757259,0.480967457,0.466123273
0.429607953,0.420800397,0.441990268,0.364500836,0.439677507
0.483632492,0.54642029,0.445913338,0.507993841,0.597174313
0.42451359,0.449965866,0.444266927,0.445331451,0.483915938
0.340132949,0.342354382,0.344272381,0.381747031,0.357140184
0.367639509,0.323129727,0.328748882,0.343769071,0.347887812
0.400821438,0.354415299,0.36330078,0.383573958,0.388530009
0.374678039,0.455654025,0.471234388,0.420759169,0.379890036
0.482044965,0.524623802,0.476905038,0.515042543,0.614953893
0.609507911,0.733050861,0.742162517,0.68428544,0.711127853
0.732550025,0.792154845,0.712111896,0.731548442,0.746564745
0.715777985,0.712503438,0.713438536,0.608532019,0.660501867
0.669659882,0.744708185,0.589265388,0.596884516,0.657854735
0.631869771,0.678838968,0.610920425,0.609576066,0.654804822
0.555316563,0.577844915,0.585802139,0.60148565,0.592014638
0.615141803,0.604788216,0.63845324,0.527105562,0.513069155
0.591545112,0.530459703,0.576245436,0.420349216,0.568025072
0.534096032,0.547102485,0.536224171,0.576462565,0.447828394
0.55880208,0.542905631,0.510914287,0.5581675,0.44242744
0.57861579,0.517702671,0.503573108,0.558100956,0.578970891
0.538259469,0.677873308,0.532598187,0.524910154,0.569337855
0.619446188,0.630558994,0.478398507,0.562518988,0.569382802
0.547981616,0.56371375,0.490896838,0.557655168,0.514130018
0.511480851,0.529035882,0.524027915,0.539541988,0.524886336
0.498671855,0.446214235,0.527971419,0.473341729,0.517702637
0.445058096,0.427704989,0.405351985,0.41764981,0.421401841
0.434223561,0.450622515,0.409061006,0.480237675,0.628757929
0.442223566,0.459875668,0.398676592,0.386904155,0.513766288
0.33767456,0.357907496,0.376830097,0.346243917,0.3181955
0.33144805,0.348891756,0.354534046,0.373265114,0.351760734
0.345529204,0.368610365,0.364014961,0.357526875,0.337141742
0.427523767,0.412136911,0.428382516,0.431721574,0.417994187
0.522642585,0.487098027,0.469917698,0.487237694,0.505676452
0.595385627,0.73470178,0.707353108,0.631184805,0.634979434
0.715016134,0.710182422,0.754997841,0.693803768,0.708312166
0.694379611,0.744336442,0.733076365,0.689523556,0.780105833
0.678940243,0.690937556,0.650882202,0.68862272,0.706170256
0.564773035,0.609339238,0.597086261,0.619076994,0.653376433
